course_code,prof_id,summary,metadata
CTL7000,2567428.0,"No Canadian indigenous work her syllabus, but three of her own articles. Is not trained in many topics she teaches; taught incorrect things that are against Ontario law. Former students owed an explanation from U of T, an apology and a refund.","Summarize the following student feedback in a formal, third-person tone.
Course: CTL7000
Professor ID: 2567428
Avg Quality: 1.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
DHU235,2967081.0,Professor Ross is a really good instructor and is very understanding of any extenuating circumstances you have. The class has a lot of interactive and fun elements like a walking tour of campus and digital tools. I would strongly recommend this class and professor Ross.,"Summarize the following student feedback in a formal, third-person tone.
Course: DHU235
Professor ID: 2967081
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
DHU236,2967081.0,"Student feedback on a professor. Summarize the following student feedback in a formal, third-person tone. Professor ID: 2967081. Course: DHU236.Professor ID:2967081 Average Quality: 4.0. Average Difficulty: 2.0 grotesque.","Summarize the following student feedback in a formal, third-person tone.
Course: DHU236
Professor ID: 2967081
Avg Quality: 4.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
DRA3906,3044410.0,"A self-professed Marxist who's surprisingly a bit of a tyrant and self-important. He reacted as though he were under personal attack to things that, in other courses, his professors either encouraged or took no note of.","Summarize the following student feedback in a formal, third-person tone.
Course: DRA3906
Professor ID: 3044410
Avg Quality: 1.0
Avg Difficulty: 1.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
DRM101,2364510.0,"Excellent professor still involved in his field, so very knowledgeable & credible. Can be intimidating, but is helpful in office hours and works well with his TAs. Too much of a tough grader for a level 100 class. Avoid him & this class unless its a degree requirement.","Summarize the following student feedback in a formal, third-person tone.
Course: DRM101
Professor ID: 2364510
Avg Quality: 2.5
Avg Difficulty: 3.5
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: A"
DRM101,3044410.0,"Didn't have much interaction with the prof so can't comment on them. Instructions were vague, feedback was minimal, and when I asked for clarification, the TA responded defensively and seemed offended. Overall, a frustrating experience.","Summarize the following student feedback in a formal, third-person tone.
Course: DRM101
Professor ID: 3044410
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Rather not say"
EAS121,3068217.0,"She teaches well but the amount of homework and the mandatory attendance to all lectures and tutorials is ruthless. Due to the insane commitment required and the fact that these courses are ineligible for CR/NCR, I'd advise avoiding taking her courses.","Summarize the following student feedback in a formal, third-person tone.
Course: EAS121
Professor ID: 3068217
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
EAS209,3081554.0,"He knows how to explain complex concepts from the lecture in a simple way. He's a good TA. Summarize the following student feedback in a formal, third-person tone.","Summarize the following student feedback in a formal, third-person tone.
Course: EAS209
Professor ID: 3081554
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
EAS340,2645850.0,"Professor Falkenheim is incredibly knowledgeable and cares about students' learning. Lectures are always insightful and you'll genuinely grow. EAS340 is very similar to his POL302 class, and while he may tell you that, he genuinely differentiates the two by the middle of the course.","Summarize the following student feedback in a formal, third-person tone.
Course: EAS340
Professor ID: 2645850
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECE1724,3082313.0,"Professor Ying is dedicated and responsible. Homework and the project may feel overwhelming at first, but once you get familiar with web applications, it becomes manageable. Timeline changes were a bit rough—allowing second submissions could help improve projects.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE1724
Professor ID: 3082313
Avg Quality: 2.47
Avg Difficulty: 2.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Not sure yet"
ECE1747,2965742.0,"He pretends to be a professor and speaks very superficially. Speaks very poor English and doesn't have much respect for his students. He should give up teaching. He is a hard grader, ego and not show no respect to students.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE1747
Professor ID: 2965742
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
ECE244,1858611.0,Vaughn Betz was my professor for Fall 2012. His lectures are clear and concise and he is so knowledgeable in the topic that he can pretty much answer any question you throw at him. He's the only prof that goes to lab sessions to help out students.,"Summarize the following student feedback in a formal, third-person tone.
Course: ECE244
Professor ID: 1858611
Avg Quality: 5.0
Avg Difficulty: 1.43
Thumbs Up: 1
Thumbs Down: 52
Grade Mode: Unknown"
ECE253,2936708.0,"Professor ID: 2936708. Summarize the following student feedback in a formal, third-person tone. BirddddddddddddDDddddedddddrdddddedddddd.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE253
Professor ID: 2936708
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECE297,1858611.0,"Professor Betz is what makes the ECE program strong. The course is ez but annoying, and it does not need any lec or tut. If you spend time on this course, you will get a jump on your software skill.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE297
Professor ID: 1858611
Avg Quality: 2.41
Avg Difficulty: 3.18
Thumbs Up: 43
Thumbs Down: 32
Grade Mode: A"
ECE324,2051735.0,"Student feedback on ECE324: ""Awful lectures ... Poor explanations, the entire course was not as structural as it should"" ""Easy projects and assignments but don't want to take again""","Summarize the following student feedback in a formal, third-person tone.
Course: ECE324
Professor ID: 2051735
Avg Quality: 1.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
ECE345,2774265.0,This is the worst course in my experience for an undergrad. Prof Zhou reads from the slides and while the topic is dry - she makes no effort to explain things or go deeper towards software architectures. YouTube lectures are better. Prof herself is very rude if any questions are raised regarding grades.,"Summarize the following student feedback in a formal, third-person tone.
Course: ECE345
Professor ID: 2774265
Avg Quality: 2.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
ECE419,2108698.0,"A very nice professor who is willing to help with your labs/assignments and responds emails very fast. Caring prof, nice character, but her presentation skill is not good. Everything about this course is confusing.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE419
Professor ID: 2108698
Avg Quality: 2.5
Avg Difficulty: 3.5
Thumbs Up: 14
Thumbs Down: 1
Grade Mode: A-"
ECE421,2453093.0,"He is a knowledgable instructor. Give plenty of applications of Machine learning in his lectures and provide good explanations. Also, fast in replying to emails. Summarize the following student feedback in a formal, third-person tone.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE421
Professor ID: 2453093
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
ECE444,2774265.0,"Professor Zhou is really good at teaching, and she respect student's opinions and she is always open for suggestions to improve. She is a really good prof. Summarize the following student feedback in a formal, third-person tone.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE444
Professor ID: 2774265
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECE454,2108698.0,The professor simply reads off already confusing slides and does not explain the concepts well. She rarely goes through applied examples that are necessary for the difficult labs and midterms. It is very hard to do well when the professor does not go over examples.,"Summarize the following student feedback in a formal, third-person tone.
Course: ECE454
Professor ID: 2108698
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
ECE472,2885209.0,"prof Xue explains econ concepts with engineering examples. Mike is a really great instructor, and I really love his teaching style. ECE472 with Mike was the best course taken in my undergrad.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE472
Professor ID: 2885209
Avg Quality: 5.0
Avg Difficulty: 2.4
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECE552,2936708.0,"The lectures are very hard to follow, since he spends a lot of time on examples, but then he answers questions mid-example so you lose out on your mental 'trace' of where we are. In my opinion, this course is a must-take if you are a computer engineer.","Summarize the following student feedback in a formal, third-person tone.
Course: ECE552
Professor ID: 2936708
Avg Quality: 3.5
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
ECO100,2704972.0,"Student feedback on a course. Summarize the following student feedback in a formal, third-person tone. Professor ID: 2704972Professor Rating: A-Grade Mode: A+","Summarize the following student feedback in a formal, third-person tone.
Course: ECO100
Professor ID: 2704972
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
ECO101,1877093.0,"Amazing professor and definitely deserves a higher rating. Her lectures are engaging, and she focuses on intuition and actual understanding instead of just memorization of formulas. Put in the work and you'd get a good grade! This professor is much better than her reviews say that she is.","Summarize the following student feedback in a formal, third-person tone.
Course: ECO101
Professor ID: 1877093
Avg Quality: 4.12
Avg Difficulty: 3.62
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECO101,2953389.0,"Professor is a very tough grader, very boring lectures that barely skims over the concepts, and has no empathy for students or questions. Useless assignments, gave us no practice at all for the course material. Didn't upload annotated slides and always had mistakes in the slides.","Summarize the following student feedback in a formal, third-person tone.
Course: ECO101
Professor ID: 2953389
Avg Quality: 1.87
Avg Difficulty: 4.27
Thumbs Up: 3
Thumbs Down: 1
Grade Mode: A"
ECO102,2984193.0,"Professor Paul is one of the best and funniest at UofT. He's very chill, approachable and genuinely cares about students. If you have to take econ, try and be in his class! academic sadist. treats economics like extended algebra. uses needlessly complicated examples with many points of failure.","Summarize the following student feedback in a formal, third-person tone.
Course: ECO102
Professor ID: 2984193
Avg Quality: 4.58
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
ECO103,2704972.0,"Professor ID: 2704972. Professor: ""One of the most useless, rude and attitude person ever seen in life period"" Classmate: ""He tries very hard to make other people lives miserable""","Summarize the following student feedback in a formal, third-person tone.
Course: ECO103
Professor ID: 2704972
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
