course_code,prof_id,summary,metadata
CSC309,2996503.0,Does not respond to Piazza posts or emails. Assignments testers are often not setup properly. Tests are not clearly worded. Course: CSC309.Professor ID: 2996503.,"Course: CSC309
Professor ID: 2996503
Avg Quality: 1.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
CSC311,2937987.0,Most disorganized and incoherent course I've ever taken. Droned through mathematical derivations on slides without providing any real intuition. Didn't respond to 80% of Piazza questions. Scant resources bore no resemblance to exam content.,"Course: CSC311
Professor ID: 2937987
Avg Quality: 2.14
Avg Difficulty: 4.43
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
CSC316,3013562.0,"She is a nice person in general, and her lectures were fun and interactive. However, the course is disorganized, and you are learning the essential programming skills all by yourself through readings and labs. Course materials are borrowed from Harvard online course, and the workload is extremely heavy.","Course: CSC316
Professor ID: 3013562
Avg Quality: 3.5
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
CSC318,2996503.0,He's pretty knowledgable. The class is not a light workload though. Unique course structure (lectures/studios) is great. What seemed like an easy A course actually turned out to be my most useful course.,"Course: CSC318
Professor ID: 2996503
Avg Quality: 4.67
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
CSC324,2887512.0,"The course is extremely disorganized - the Quercus has no pages, and is instead practically a file dump. Bi-weekly exercises were completely disorganized, unclear, and often released at the last second. Takes literal weeks to respond on Piazza.","Course: CSC324
Professor ID: 2887512
Avg Quality: 1.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
CSC343,2931565.0,"He's very nice, replies on Piazza regularly, and has very helpful office hours. He is a very good prof I would highly recommend taking this class with him. Course: CSC343. Professor ID: 2931565.","Course: CSC343
Professor ID: 2931565
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
CSC363,1889996.0,"Fantastic. Knows his stuff really well. He's really chilled, very friendly and approachable. Would definitely take courses again with him. The course is quite tough though, very abstract, hard to wrap your head around.","Course: CSC363
Professor ID: 1889996
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: Unknown"
CSC367,2899408.0,"Prof. Meneghin is extremely knowledgeable and gives great explanations to questions. The course overall was very assignment heavy, with a midterm but no final. IMO this course is a must-take for systems enjoyers who don't mind a challenge.","Course: CSC367
Professor ID: 2899408
Avg Quality: 4.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
CSC373,2921120.0,Harry's a really warm and knowledgeable professor. His 373 slides and overall methodical teaching style was great. Also loved his occasional Google collab notebooks. Very friendly and approachable person outside of the classroom too.,"Course: CSC373
Professor ID: 2921120
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
CSC384,2914042.0,Professor ID: 2914042. Course: CSC384. Course name: C SC384. Professor ID:2914041. Course URL: http://www.csc384.org/csc384/courses.html.,"Course: CSC384
Professor ID: 2914042
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
CSC399,2680135.0,"The negative reviews here make me sad. Dr. Williams genuinely cares about his students and it shows. He gives great feedback and is highly intelligent. That said, his biggest downfall seems to be with organization.","Course: CSC399
Professor ID: 2680135
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 3
Thumbs Down: 2
Grade Mode: Unknown"
CSC411,2051735.0,He is a super nice guy. The exams are way too hard oh my !!! The workload is really really really. really really heavy. Course: CSC411. Professor ID: 2051735.,"Course: CSC411
Professor ID: 2051735
Avg Quality: 4.33
Avg Difficulty: 5.0
Thumbs Up: 3
Thumbs Down: 1
Grade Mode: Unknown"
CSC420,2978802.0,"Took the class with Prof. Lindell in Spring of 2025 and it was my favourite CS course in undergrad. Lectures were pretty heavy in terms of content and exam was a bit tough, but properly explained how computer vision works and was very rewarding.","Course: CSC420
Professor ID: 2978802
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
CSC428,2680135.0,The organization of this course is a mess. constantly digging through outdated Google Docs and guessing which one is correct. The camera-on policy is a joke. Calling out students by name is unnecessary and uncomfortable. Every assignment feels like endless BS.,"Course: CSC428
Professor ID: 2680135
Avg Quality: 1.42
Avg Difficulty: 2.53
Thumbs Up: 21
Thumbs Down: 20
Grade Mode: A"
CSC438,2885405.0,No feedback. By the end of the semester we only our midterm grade no other grade released for 4 home works! No effort in making the home works he just lists out questions from the textbook. Just reading the textbook would replace the whole class for you don't waste your time.,"Course: CSC438
Professor ID: 2885405
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Audit/No Grade"
CSC443,2914910.0,"Niv is probably the best prof I've had at UofT. Very caring, knowledgeable, interesting, great slides. Course is probably one of the best organized and most interesting I've taken as well.","Course: CSC443
Professor ID: 2914910
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 8
Thumbs Down: 0
Grade Mode: A"
CSE270,3023610.0,Prof Falak is engaging she isn't boring and is so inspirational. She all about the law and because of her i am applying for graduate school in public policy. Only complaint is that some of the material she taught was based on her own opinions.,"Course: CSE270
Professor ID: 3023610
Avg Quality: 4.91
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 7
Grade Mode: Unknown"
CSE341,2958577.0,"The professor was very dry and unenthusiastic, she would speed read through lecture notes only she had causing us to miss content. Her lectures continuously rehashed the same content. She discussed important issues, but there was no follow through.","Course: CSE341
Professor ID: 2958577
Avg Quality: 2.33
Avg Difficulty: 2.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
CSE345,3023610.0,"Dr. Mujtaba is the most open-minded professor I've ever encountered. She encourages students to think critically, beyond binaries, and with contradictions. The material is engaging, and while the content isn't difficult, the numerous time-consuming assignments can feel tedious.","Course: CSE345
Professor ID: 3023610
Avg Quality: 4.0
Avg Difficulty: 3.78
Thumbs Up: 3
Thumbs Down: 6
Grade Mode: Unknown"
CSE346,3068311.0,"This was the most disorganized and confusing class I have ever taken. Horrible and not open to feedback . Never lectured, I learned nothing. Do not take any class by him.","Course: CSE346
Professor ID: 3068311
Avg Quality: 2.67
Avg Difficulty: 5.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: B"
CTL7000,2567428.0,"No Canadian indigenous work her syllabus, but three of her own articles. Is not trained in many topics she teaches; taught incorrect things that are against Ontario law. Former students owed an explanation from U of T, an apology and a refund.","Course: CTL7000
Professor ID: 2567428
Avg Quality: 1.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
DHU235,2967081.0,Professor Ross is a really good instructor and is very understanding of any extenuating circumstances you have. The class has a lot of interactive and fun elements like a walking tour of campus and digital tools. I would strongly recommend this class and professor Ross.,"Course: DHU235
Professor ID: 2967081
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
DHU236,2967081.0,"Amazing prof! Really cares about her class and the students. Writes extremely detailed reviews. Grades well. On the negative side, there were many readings, and the assignments were boring, especially compared to another section.","Course: DHU236
Professor ID: 2967081
Avg Quality: 4.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
DRA3906,3044410.0,"A self-professed Marxist who's surprisingly a bit of a tyrant and self-important. He reacted as though he were under personal attack to things that, in other courses, his professors either encouraged or took no note of.","Course: DRA3906
Professor ID: 3044410
Avg Quality: 1.0
Avg Difficulty: 1.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
DRM101,2364510.0,"Excellent professor still involved in his field, so very knowledgeable & credible. Can be intimidating, but is helpful in office hours and works well with his TAs. Too much of a tough grader for a level 100 class. His lectures are boring and hes very full of himself.","Course: DRM101
Professor ID: 2364510
Avg Quality: 2.5
Avg Difficulty: 3.5
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: A"
DRM101,3044410.0,"Didn't have much interaction with the prof so can't comment on them. Instructions were vague, feedback was minimal, and when I asked for clarification, the TA responded defensively. Overall, a frustrating experience.","Course: DRM101
Professor ID: 3044410
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Rather not say"
EAS121,3068217.0,"She teaches well but the amount of homework and the mandatory attendance to all lectures and tutorials is ruthless. Due to the insane commitment required and the fact that these courses are ineligible for CR/NCR, I'd advise avoiding taking her courses.","Course: EAS121
Professor ID: 3068217
Avg Quality: 3.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
EAS209,3081554.0,He knows how to explain complex concepts from the lecture in a simple way. He's a good TA. Course: EAS209. Professor ID: 3081554. Professor Name:    Professor ID:     “ ”   ’ ’” ‘’ ’’,"Course: EAS209
Professor ID: 3081554
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
EAS340,2645850.0,"Professor Falkenheim is incredibly knowledgeable and cares about students' learning. EAS340 is very similar to his POL302 class, and while he may tell you that, he genuinely differentiates the two by the middle of the course.","Course: EAS340
Professor ID: 2645850
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECE1724,3082313.0,"Professor Chen is dedicated, approachable, and truly enthusiastic about teaching. Homework and the project may feel overwhelming at first, but once you get familiar with web applications, it becomes manageable. Timeline changes were a bit rough.","Course: ECE1724
Professor ID: 3082313
Avg Quality: 2.47
Avg Difficulty: 2.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Not sure yet"
ECE1747,2965742.0,"He pretends to be a professor and speaks very superficially. Speaks very poor English and doesn't have much respect for his students. He is a hard grader, ego and not show no respect to students.","Course: ECE1747
Professor ID: 2965742
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
ECE244,1858611.0,"Vaughn Betz was my professor for Fall 2012. There might be something Prof. Betz could improve on, but I can't think of anything. He's a very genuine person and his lectures are clear and concise.","Course: ECE244
Professor ID: 1858611
Avg Quality: 5.0
Avg Difficulty: 1.43
Thumbs Up: 1
Thumbs Down: 52
Grade Mode: Unknown"
ECE253,2936708.0,"Professor ID: 2936708. Course: ECE253. Professor ID:  ""BirddddddddddddDDddddppppppp"" Class ID: ""Birds"" Course: ""A""","Course: ECE253
Professor ID: 2936708
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
ECE297,1858611.0,"Professor Betz if you are reading this please take over capstone. The course is ez but annoying, and it does not need any lec or tut. If you are not pulling multiple all nighters in the Lab, you are doing it wrong. Lectures is amazing, do not skip them.","Course: ECE297
Professor ID: 1858611
Avg Quality: 2.41
Avg Difficulty: 3.18
Thumbs Up: 43
Thumbs Down: 32
Grade Mode: A"
ECE324,2051735.0,"Awful lectures ... Poor explanations, the entire course was not as structural as it should. Easy projects and assignments but don't want to take again. Course: ECE324.Professor ID: 2051735.","Course: ECE324
Professor ID: 2051735
Avg Quality: 1.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
ECE345,2774265.0,This is the worst course in my experience for an undergrad. Prof Zhou reads from the slides and while the topic is dry - she makes no effort to explain things or go deeper towards software architectures. YouTube lectures are better. Prof herself is very rude if any questions are raised regarding grades.,"Course: ECE345
Professor ID: 2774265
Avg Quality: 2.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
ECE419,2108698.0,"A very nice professor who is willing to help with your labs/assignments and responds emails very fast. Average presentation skills in lectures. Caring prof, nice character, but her presentation skill is not good.","Course: ECE419
Professor ID: 2108698
Avg Quality: 2.5
Avg Difficulty: 3.5
Thumbs Up: 14
Thumbs Down: 1
Grade Mode: A-"
ECE421,2453093.0,"He is a knowledgable instructor. Give plenty of applications of Machine learning in his lectures and provide good explanations. Also, fast in replying to emails. Course: ECE421. Professor ID: 2453093.","Course: ECE421
Professor ID: 2453093
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
ECE444,2774265.0,"Prof.Zhou is really good at teaching, and she respect student's opinions. She is always open for suggestions to improve. Really good prof. Course: ECE444. Professor ID: 2774265.","Course: ECE444
Professor ID: 2774265
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
